genres,id,keywords,overview,popularity,release_date,runtime,status,title,vote_average,vote_count,actors,director,metadata_soup,weight_rating
"[35, 10402]",254470,"[6027, 9663, 10229, 10556, 33928]","The Bellas are back, and they are better than ever. After being humiliated in front of none other than the President of the United States of America, the Bellas are taken out of the Aca-Circuit. In order to clear their name, and regain their status, the Bellas take on a seemingly impossible task: winning an international competition no American team has ever won. In order to accomplish this monumental task, they need to strengthen the bonds of friendship and sisterhood and blow away the competition with their amazing aca-magic! With all new friends and old rivals tagging along for the trip, the Bellas can hopefully accomplish their dreams.",71.496894,2015-05-07,115.0,Released,Pitch Perfect 2,6.8,1940,"['84223', '221581', '130640', '29221', '73128']",Elizabeth Banks,key6027 key9663 key10229 key10556 key33928 gen35 gen10402 act84223 act221581 act130640 act29221 act73128  elizabethbanks,6.46
"[16, 10751, 35, 12, 14]",812,"[2343, 4344, 6513, 7376, 9673]","Princess Jasmine grows tired of being forced to remain in the palace and she sneaks out into the marketplace  in disguise where she meets street-urchin Aladdin and the two fall in love, although she may only marry a prince. After being thrown in jail, Aladdin and becomes embroiled in a plot to find a mysterious lamp with which the evil Jafar hopes to rule the land.",92.982009,1992-11-25,90.0,Released,Aladdin,7.4,3416,"['15827', '2157', '15829', '15830', '15831']",Ron Clements,key2343 key4344 key6513 key7376 key9673 gen16 gen10751 gen35 gen12 gen14 act15827 act2157 act15829 act15830 act15831  ronclements,6.94
"[12, 28]",87,"[483, 1454, 2860, 4062, 6956]","After arriving in India, Indiana Jones is asked by a desperate village to find a mystical stone. He agrees – and stumbles upon a secret cult plotting a terrible plan in the catacombs of an ancient palace.",66.976776,1984-05-23,118.0,Released,Indiana Jones and the Temple of Doom,7.1,2781,"['3', '689', '690', '691', '693']",Steven Spielberg,key483 key1454 key2860 key4062 key6956 gen12 gen28 act3 act689 act690 act691 act693  stevenspielberg,6.7
"[28, 53]",562,"[720, 736, 818, 949, 1418]","NYPD cop, John McClane's plan to reconcile with his estranged wife is thrown for a serious loop when minutes after he arrives at her office, the entire building is overtaken by a group of terrorists. With little help from the LAPD, wisecracking McClane sets out to single-handedly rescue the hostages and bring the bad guys down.",66.169628,1988-07-15,131.0,Released,Die Hard,7.5,3948,"['62', '4566', '7674', '7673', '7672']",John Mctiernan,key720 key736 key818 key949 key1418 gen28 gen53 act62 act4566 act7674 act7673 act7672  johnmctiernan,7.05
"[35, 18]",318846,"[974, 4373, 5565, 5636, 6118]",The men who made millions from a global economic meltdown.,57.518472,2015-12-11,130.0,Released,The Big Short,7.3,2607,"['3894', '4495', '30614', '287', '6832']",Adam Mckay,key974 key4373 key5565 key5636 key6118 gen35 gen18 act3894 act4495 act30614 act287 act6832  adammckay,6.8
"[28, 80]",23483,"[853, 1308, 5451, 9715, 9826]","Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a super-hero, even though he has no powers, training or meaningful reason to do so.",45.054936,2010-03-22,117.0,Released,Kick-Ass,7.1,4645,"['27428', '56734', '54691', '2963', '2983']",Matthew Vaughn,key853 key1308 key5451 key9715 key9826 gen28 gen80 act27428 act56734 act54691 act2963 act2983  matthewvaughn,6.81
"[878, 18, 53]",78,"[310, 312, 679, 801, 803]","In the smog-choked dystopian Los Angeles of 2019, blade runner Rick Deckard is called out of retirement to terminate a quartet of replicants who have escaped to Earth seeking their creator for a way to extend their short life spans.",94.056131,1982-06-25,117.0,Released,Blade Runner,7.9,3509,"['3', '585', '586', '587', '588']",Ridley Scott,key310 key312 key679 key801 key803 gen878 gen18 gen53 act3 act585 act586 act587 act588  ridleyscott,7.28
"[28, 12, 80]",59859,"[853, 1308, 8828, 9715, 179430]","After Kick-Ass’ insane bravery inspires a new wave of self-made masked crusaders, he joins a patrol led by the Colonel Stars and Stripes. When these amateur superheroes are hunted down by Red Mist — reborn as The Mother Fucker — only the blade-wielding Hit-Girl can prevent their annihilation.",40.28635,2013-07-17,103.0,Released,Kick-Ass 2,6.3,2224,"['27428', '56734', '54691', '54729', '206']",Jeff Wadlow,key853 key1308 key8828 key9715 key179430 gen28 gen12 gen80 act27428 act56734 act54691 act54729 act206  jeffwadlow,6.21
"[35, 10749]",6957,"[2201, 2389]","Andy Stitzer has a pleasant life with a nice apartment and a job stamping invoices at an electronics store. But at age 40, there's one thing Andy hasn't done, and it's really bothering his sex-obsessed male co-workers: Andy is still a virgin. Determined to help Andy get laid, the guys make it their mission to de-virginize him. But it all seems hopeless until Andy meets small business owner Trish, a single mom.",38.473732,2005-08-11,116.0,Released,The 40 Year Old Virgin,6.2,1983,"['4495', '2229', '22226', '71530', '19274']",Judd Apatow,key2201 key2389 gen35 gen10749 act4495 act2229 act22226 act71530 act19274  juddapatow,6.15
[18],13223,"[570, 1543, 1900, 10093, 10726]","Walt Kowalski is a widower who holds onto his prejudices despite the changes in his Michigan neighborhood and the world around him. Kowalski is a grumpy, tough-minded, unhappy old man who can't get along with either his kids or his neighbors. He is a Korean War veteran whose prize possession is a 1972 Gran Torino he keeps in mint condition. When his neighbor Thao, a young Hmong teenager under pressure from his gang member cousin, tries to steal his Gran Torino, Kowalski sets out to reform the youth. Drawn against his will into the life of Thao's family, Kowalski is soon taking steps to protect them from the gangs that infest their neighborhood.",50.7453,2008-12-09,116.0,Released,Gran Torino,7.8,3086,"['190', '74308', '74309', '74312', '10138']",Clint Eastwood,key570 key1543 key1900 key10093 key10726 gen18 act190 act74308 act74309 act74312 act10138  clinteastwood,7.16
"[28, 53]",8681,"[90, 1930, 6019, 10084, 13059]","While vacationing with a friend in Paris, an American girl is kidnapped by a gang of human traffickers intent on selling her into forced prostitution. Working against the clock, her ex-spy father must pull out all the stops to save her. But with his best years possibly behind him, the job may be more than he can handle.",80.879032,2008-02-18,93.0,Released,Taken,7.2,4369,"['3896', '10696', '11825', '55775', '55776']",Pierre Morel,key90 key1930 key6019 key10084 key13059 gen28 gen53 act3896 act10696 act11825 act55775 act55776  pierremorel,6.87
"[18, 36, 10752]",424,"[1382, 1631, 1701, 1739, 1956]",The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,104.469351,1993-11-29,195.0,Released,Schindler's List,8.3,4329,"['3896', '2282', '5469', '6692', '6693']",Steven Spielberg,key1382 key1631 key1701 key1739 key1956 gen18 gen36 gen10752 act3896 act2282 act5469 act6692 act6693  stevenspielberg,7.64
[18],50014,"[787, 818, 2804, 6984, 12425]","Aibileen Clark is a middle-aged African-American maid who has spent her life raising white children and has recently lost her only son; Minny Jackson is an African-American maid who has often offended her employers despite her family's struggles with money and her desperate need for jobs; and Eugenia ""Skeeter"" Phelan is a young white woman who has recently moved back home after graduating college to find out her childhood maid has mysteriously disappeared. These three stories intertwine to explain how life in Jackson, Mississippi revolves around ""the help""; yet they are always kept at a certain distance because of racial lines.",42.191509,2011-08-09,146.0,Released,The Help,7.8,1910,"['54693', '19492', '6944', '18997', '83002']",Tate Taylor,key787 key818 key2804 key6984 key12425 gen18 act54693 act19492 act6944 act18997 act83002  tatetaylor,6.96
"[28, 53, 878]",7191,"[720, 1299, 1418, 1721, 2249]","Five young New Yorkers throw their friend a going-away party the night that a monster the size of a skyscraper descends upon the city. Told from the point of view of their video camera, the film is a document of their attempt to survive the most surreal, horrifying event of their lives.",46.942396,2008-01-15,85.0,Released,Cloverfield,6.4,2251,"['51988', '51989', '51992', '51991', '6858']",Matt Reeves,key720 key1299 key1418 key1721 key2249 gen28 gen53 gen878 act51988 act51989 act51992 act51991 act6858  mattreeves,6.26
"[80, 18, 53]",6977,"[1556, 2149, 2708, 5616, 9937]","Llewelyn Moss stumbles upon dead bodies, $2 million and a hoard of heroin in a Texas desert, but methodical killer Anton Chigurh comes looking for it, with local sheriff Ed Tom Bell hot on his trail. The roles of prey and predator blur as the violent pursuit of money and justice collide.",53.645267,2007-11-08,122.0,Released,No Country for Old Men,7.7,3003,"['2176', '3810', '16851', '57755', '9015']",Joel Coen,key1556 key2149 key2708 key5616 key9937 gen80 gen18 gen53 act2176 act3810 act16851 act57755 act9015  joelcoen,7.09
"[18, 80]",769,"[378, 818, 1196, 1228, 1583]","The true story of Henry Hill, a half-Irish, half-Sicilian Brooklyn kid who is adopted by neighbourhood gangsters at an early age and climbs the ranks of a Mafia family under the guidance of Jimmy Conway.",63.654244,1990-09-12,145.0,Released,GoodFellas,8.2,3128,"['380', '11477', '4517', '11478', '7004']",Martin Scorsese,key378 key818 key1196 key1228 key1583 gen18 gen80 act380 act11477 act4517 act11478 act7004  martinscorsese,7.42
"[28, 80, 18, 53]",111,"[416, 417, 592, 701, 947]","After getting a green card in exchange for assassinating a Cuban government official, Tony Montana stakes a claim on the drug trade in Miami. Viciously murdering anyone who stands in his way, Tony eventually becomes the biggest drug lord in the state, controlling nearly all the cocaine that comes through Miami. But increased pressure from the police, wars with Colombian drug cartels and his own drug-fueled paranoia serve to fuel the flames of his eventual downfall.",70.105981,1983-12-08,170.0,Released,Scarface,8.0,2948,"['1158', '1159', '1160', '1161', '1162']",Brian De Palma,key416 key417 key592 key701 key947 gen28 gen80 gen18 gen53 act1158 act1159 act1160 act1161 act1162  briandepalma,7.27
"[18, 80]",278,"[378, 417, 796, 2885, 4779]","Framed in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",136.747729,1994-09-23,142.0,Released,The Shawshank Redemption,8.5,8205,"['504', '192', '4029', '6574', '6576']",Frank Darabont,key378 key417 key796 key2885 key4779 gen18 gen80 act504 act192 act4029 act6574 act6576  frankdarabont,8.06
"[14, 16, 12]",4935,"[334, 616, 2217, 3098, 3151]","When Sophie, a shy young woman, is cursed with an old body by a spiteful witch, her only chance of breaking the spell lies with a self-indulgent yet insecure young wizard and his companions in his legged, walking home.",49.549984,2004-11-19,119.0,Released,Howl's Moving Castle,8.2,1991,"['12670', '20338', '19592', '40449', '40450']",Hayao Miyazaki,key334 key616 key2217 key3098 key3151 gen14 gen16 gen12 act12670 act20338 act19592 act40449 act40450  hayaomiyazaki,7.19
"[35, 27]",19908,"[521, 1156, 4458, 7312, 8636]","Columbus has made a habit of running from what scares him. Tallahassee doesn't have fears. If he did, he'd kick their ever-living ass. In a world overrun by zombies, these two are perfectly evolved survivors. But now, they're about to stare down the most terrifying prospect of all: each other.",57.300674,2009-10-07,88.0,Released,Zombieland,7.2,3550,"['44735', '57755', '54693', '17140', '55085']",Ruben Fleischer,key521 key1156 key4458 key7312 key8636 gen35 gen27 act44735 act57755 act54693 act17140 act55085  rubenfleischer,6.82
"[12, 28, 878]",1891,"[526, 803, 1423, 2902, 3373]","The epic saga continues as Luke Skywalker, in hopes of defeating the evil Galactic Empire, learns the ways of the Jedi from aging master Yoda. But Darth Vader is more determined than ever to capture Luke. Meanwhile, rebel leader Princess Leia, cocky Han Solo, Chewbacca, and droids C-3PO and R2-D2 are thrown into various stages of capture, betrayal and despair.",78.51783,1980-05-17,124.0,Released,The Empire Strikes Back,8.2,5879,"['2', '3', '4', '3799', '6']",Irvin Kershner,key526 key803 key1423 key2902 key3373 gen12 gen28 gen878 act2 act3 act4 act3799 act6  irvinkershner,7.7
"[10749, 878, 18]",152601,"[310, 6104, 9673, 9957, 12375]","In the not so distant future, Theodore, a lonely writer purchases a newly developed operating system designed to meet the user's every needs. To Theordore's surprise, a romantic relationship develops between him and his operating system. This unconventional love story blends science fiction and romance in a sweet tale that explores the nature of love and the ways that technology isolates and connects us all.",53.682367,2013-12-18,126.0,Released,Her,7.9,4097,"['73421', '1245', '108916', '9273', '59315']",Spike Jonze,key310 key6104 key9673 key9957 key12375 gen10749 gen878 gen18 act73421 act1245 act108916 act9273 act59315  spikejonze,7.34
"[14, 28, 53]",277,"[810, 1552, 2038, 3133, 4197]","Vampires and werewolves have waged a nocturnal war against each other for centuries. But all bets are off when a female vampire warrior named Selene, who's famous for her strength and werewolf-hunting prowess, becomes smitten with a peace-loving male werewolf, Michael, who wants to end the war.",81.829237,2003-09-19,121.0,Released,Underworld,6.6,2512,"['3967', '100', '3968', '3969', '2440']",Len Wiseman,key810 key1552 key2038 key3133 key4197 gen14 gen28 gen53 act3967 act100 act3968 act3969 act2440  lenwiseman,6.39
"[18, 35, 10749]",82693,"[246, 276, 795, 818, 894]","After spending eight months in a mental institution, a former teacher moves back in with his parents and tries to reconcile with his ex-wife.",63.599973,2012-09-08,122.0,Released,Silver Linings Playbook,6.9,4742,"['51329', '72129', '380', '67837', '66']",David O. Russell,key246 key276 key795 key818 key894 gen18 gen35 gen10749 act51329 act72129 act380 act67837 act66  davido.russell,6.67
"[12, 28]",85,"[83, 483, 485, 486, 487]","When Dr. Indiana Jones – the tweed-suited professor who just happens to be a celebrated archaeologist – is hired by the government to locate the legendary Ark of the Covenant, he finds himself up against the entire Nazi regime.",68.159596,1981-06-12,115.0,Released,Raiders of the Lost Ark,7.7,3854,"['3', '650', '652', '653', '655']",Steven Spielberg,key83 key483 key485 key486 key487 gen12 gen28 act3 act650 act652 act653 act655  stevenspielberg,7.18
"[35, 10751, 12, 80]",772,"[65, 242, 14512, 207317]","Instead of flying to Florida with his folks, Kevin ends up alone in New York, where he gets a hotel room with his dad's credit card—despite problems from a clerk and meddling bellboy. But when Kevin runs into his old nemeses, the Wet Bandits, he's determined to foil their plans to rob a toy store on Christmas eve.",81.487685,1992-11-19,120.0,Released,Home Alone 2: Lost in New York,6.3,2395,"['11510', '4517', '11514', '11511', '11512']",Chris Columbus,key65 key242 key14512 key207317 gen35 gen10751 gen12 gen80 act11510 act4517 act11514 act11511 act11512  chriscolumbus,6.21
"[80, 18, 53]",274,"[818, 6259, 8087, 9937, 10714]","FBI trainee, Clarice Starling ventures into a maximum-security asylum to pick the diseased brain of Hannibal Lecter, a psychiatrist turned homicidal cannibal. Starling needs clues to help her capture a serial killer. but her Faustian relationship with Lecter soon leads to his escape, and now two deranged killers are on the loose.",18.174804,1991-02-01,119.0,Released,The Silence of the Lambs,8.1,4443,"['1038', '4173', '349', '15854', '16293']",Jonathan Demme,key818 key6259 key8087 key9937 key10714 gen80 gen18 gen53 act1038 act4173 act349 act15854 act16293  jonathandemme,7.51
"[27, 53]",138843,"[1156, 2626, 5713, 9672, 13127]","Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse. Forced to confront a powerful entity, the Warrens find themselves caught in the most terrifying case of their lives.",49.975409,2013-07-18,112.0,Released,The Conjuring,7.4,3092,"['17178', '21657', '3127', '17402', '553504']",James Wan,key1156 key2626 key5713 key9672 key13127 gen27 gen53 act17178 act21657 act3127 act17402 act553504  jameswan,6.91
"[18, 36]",76203,"[1294, 1930, 2831, 3136, 4225]","In the pre-Civil War United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery. Facing cruelty as well as unexpected kindnesses Solomon struggles not only to stay alive, but to retain his dignity. In the twelfth year of his unforgettable odyssey, Solomon’s chance meeting with a Canadian abolitionist will forever alter his life.",95.9229,2013-10-18,134.0,Released,12 Years a Slave,7.9,3674,"['5294', '17288', '1267329', '71580', '17142']",Steve Mcqueen,key1294 key1930 key2831 key3136 key4225 gen18 gen36 act5294 act17288 act1267329 act71580 act17142  stevemcqueen,7.3
"[14, 18, 10749]",162,"[240, 699, 928, 1415, 1435]",A small suburban town receives a visit from a castaway unfinished science experiment named Edward.,47.51363,1990-12-05,105.0,Released,Edward Scissorhands,7.5,3601,"['85', '1920', '1902', '1903', '1904']",Tim Burton,key240 key699 key928 key1415 key1435 gen14 gen18 gen10749 act85 act1920 act1902 act1903 act1904  timburton,7.02
"[18, 10749]",296096,"[392, 818, 894, 1415, 2564]","A small town girl is caught between dead-end jobs. A high-profile, successful man becomes wheelchair bound following an accident. The man decides his life is not worth living until the girl is hired for six months to be his new caretaker. Worlds apart and trapped together by circumstance, the two get off to a rocky start. But the girl becomes determined to prove to the man that life is worth living and as they embark on a series of adventures together, each finds their world changing in ways neither of them could begin to imagine.",53.161905,2016-06-02,110.0,Released,Me Before You,7.6,2562,"['1223786', '237455', '47627', '4391', '74056']",Thea Sharrock,key392 key818 key894 key1415 key2564 gen18 gen10749 act1223786 act237455 act47627 act4391 act74056  theasharrock,6.97
"[18, 53, 36]",314365,"[516, 917, 934, 1196, 1680]","The true story of how The Boston Globe uncovered the massive scandal of child abuse and the cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",41.503588,2015-11-06,128.0,Released,Spotlight,7.8,2686,"['103', '2232', '53714', '23626', '21134']",Tom Mccarthy,key516 key917 key934 key1196 key1680 gen18 gen53 gen36 act103 act2232 act53714 act23626 act21134  tommccarthy,7.1
"[878, 18, 10749]",38,"[563, 802, 931, 1453, 1566]","Joel Barish, heartbroken that his girlfriend underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realises that he still loves her, and may be too late to correct his mistake.",56.481487,2004-03-19,108.0,Released,Eternal Sunshine of the Spotless Mind,7.9,3652,"['206', '204', '205', '103', '109']",Michel Gondry,key563 key802 key931 key1453 key1566 gen878 gen18 gen10749 act206 act204 act205 act103 act109  michelgondry,7.29
"[9648, 12, 80]",328387,"[818, 1576, 11615, 12361, 13130]","Industrious high school senior, Vee Delmonico, has had it with living life on the sidelines. When pressured by friends to join the popular online game Nerve, Vee decides to sign up for just one dare in what seems like harmless fun. But as she finds herself caught up in the thrill of the adrenaline-fueled competition partnered with a mysterious stranger, the game begins to take a sinister turn with increasingly dangerous acts, leading her into a high stakes finale that will determine her entire future.",62.933899,2016-07-27,96.0,Released,Nerve,7.1,2181,"['34847', '54697', '71815', '148096', '3196']",Henry Joost,key818 key1576 key11615 key12361 key13130 gen9648 gen12 gen80 act34847 act54697 act71815 act148096 act3196  henryjoost,6.64
"[18, 27, 53]",539,"[612, 1443, 1859, 1879, 2217]","When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life, she ends up at the notorious Bates Motel, where manager Norman Bates cares for his housebound mother. The place seems quirky, but fine… until Marion decides to take a shower.",93.067866,1960-06-16,109.0,Released,Psycho,8.2,2320,"['7301', '7303', '7304', '7302', '1936']",Alfred Hitchcock,key612 key1443 key1859 key1879 key2217 gen18 gen27 gen53 act7301 act7303 act7304 act7302 act1936  alfredhitchcock,7.27
"[12, 18]",5915,"[255, 970, 1890, 2630, 2796]","The true story of top student and athlete, Christopher McCandless, who after graduating from Emory University in 1992, abandoned his possessions, gave his entire $24,000 savings account to charity and hitchhiked to Alaska to live in the wilderness.",43.644978,2007-09-11,148.0,Released,Into the Wild,7.8,3045,"['46593', '4726', '227', '20089', '46594']",Sean Penn,key255 key970 key1890 key2630 key2796 gen12 gen18 act46593 act4726 act227 act20089 act46594  seanpenn,7.16
"[12, 14, 16]",128,"[1721, 1994, 3787, 5274, 5275]","Ashitaka, a prince of the disappearing Ainu tribe, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.",60.732738,1997-07-12,134.0,Released,Princess Mononoke,8.2,1983,"['622', '20330', '20331', '20332', '20333']",Hayao Miyazaki,key1721 key1994 key3787 key5274 key5275 gen12 gen14 gen16 act622 act20330 act20331 act20332 act20333  hayaomiyazaki,7.18
"[27, 53]",694,"[612, 1533, 1611, 1981, 2158]","Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within.",78.699993,1980-05-22,144.0,Released,The Shining,8.1,3757,"['514', '10409', '10410', '7077', '10411']",Stanley Kubrick,key612 key1533 key1611 key1981 key2158 gen27 gen53 act514 act10409 act10410 act7077 act10411  stanleykubrick,7.44
"[12, 35, 878, 10751]",105,"[389, 830, 949, 951, 952]","Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.",76.603233,1985-07-03,116.0,Released,Back to the Future,8.0,6079,"['521', '1062', '1063', '1064', '1065']",Robert Zemeckis,key389 key830 key949 key951 key952 gen12 gen35 gen878 gen10751 act521 act1062 act1063 act1064 act1065  robertzemeckis,7.56
"[14, 12, 16, 10751]",129,"[616, 970, 2343, 2640, 3762]",A ten year old girl who wanders away from her parents along a path that leads to a world ruled by strange and unusual monster-like animals. Her parents have been changed into pigs along with others inside a bathhouse full of these creatures. Will she ever see the world how it once was?,118.968562,2001-07-20,125.0,Released,Spirited Away,8.3,3840,"['19587', '19588', '19589', '19590', '19591']",Hayao Miyazaki,key616 key970 key2343 key2640 key3762 gen14 gen12 gen16 gen10751 act19587 act19588 act19589 act19590 act19591  hayaomiyazaki,7.58
[35],195589,"[567, 1009, 8508, 18035, 157632]",A couple with a newborn baby face unexpected difficulties after they are forced to live next to a fraternity house.,36.471231,2014-05-08,96.0,Released,Neighbors,6.2,2713,"['19274', '29222', '9827', '54697', '198150']",Nicholas Stoller,key567 key1009 key8508 key18035 key157632 gen35 act19274 act29222 act9827 act54697 act198150  nicholasstoller,6.16
"[10749, 35, 80, 14]",854,"[851, 974, 2422, 6348, 9903]","When timid bank clerk Stanley Ipkiss discovers a magical mask containing the spirit of the Norse god Loki, his entire life changes. While wearing the mask, Ipkiss becomes a supernatural playboy exuding charm and confidence which allows him to catch the eye of local nightclub singer Tina Carlyle. Unfortunately, under the mask's influence, Ipkiss also robs a bank, which angers junior crime lord Dorian Tyrell, whose goons get blamed for the heist.",85.30318,1994-07-29,101.0,Released,The Mask,6.6,2472,"['206', '6941', '42168', '53400', '53401']",Chuck Russell,key851 key974 key2422 key6348 key9903 gen10749 gen35 gen80 gen14 act206 act6941 act42168 act53400 act53401  chuckrussell,6.38
"[878, 28, 12, 53]",106,"[1291, 1297, 9951, 10333, 14915]","Dutch and his group of commandos are hired by the CIA to rescue downed airmen from guerillas in a Central American jungle. The mission goes well but as they return they find that something is hunting them. Nearly invisible, it blends in with the forest, taking trophies from the bodies of its victims as it goes along. Occasionally seeing through its eyes, the audience sees it is an intelligent alien hunter, hunting them for sport, killing them off one at a time.",50.009408,1987-06-11,107.0,Released,Predator,7.3,2093,"['1100', '1101', '1102', '1103', '1104']",John Mctiernan,key1291 key1297 key9951 key10333 key14915 gen878 gen28 gen12 gen53 act1100 act1101 act1102 act1103 act1104  johnmctiernan,6.73
[35],10625,"[5248, 6270, 11860, 12392, 13130]","Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.",36.423717,2004-04-30,97.0,Released,Mean Girls,6.9,2320,"['49265', '53714', '51857', '86267', '56322']",Mark Waters,key5248 key6270 key11860 key12392 key13130 gen35 act49265 act53714 act51857 act86267 act56322  markwaters,6.54
"[18, 35]",194662,"[8764, 9715, 11440, 14512, 14531]","A fading actor best known for his portrayal of a popular superhero attempts to mount a comeback by appearing in a Broadway play. As opening night approaches, his attempts to become more altruistic, rebuild his career, and reconnect with friends and family prove more difficult than expected.",89.811154,2014-08-27,119.0,Released,Birdman,7.4,4535,"['2232', '54693', '58225', '3489', '819']",Alejandro González Iñárritu,key8764 key9715 key11440 key14512 key14531 gen18 gen35 act2232 act54693 act58225 act3489 act819  alejandrogonzáleziñárritu,7.02
"[12, 18, 53]",44115,"[1262, 2300, 4414, 5303, 6511]",The true story of mountain climber Aron Ralston's remarkable adventure to save himself after a fallen boulder crashes on his arm and traps him in an isolated canyon in Utah.,52.464877,2010-11-05,94.0,Released,127 Hours,7.0,2606,"['17051', '51072', '20354', '11291', '51988']",Danny Boyle,key1262 key2300 key4414 key5303 key6511 gen12 gen18 gen53 act17051 act51072 act20354 act11291 act51988  dannyboyle,6.62
[35],8363,"[1412, 6270, 6517, 162914]","High school best buddies are facing separation anxiety as they prepare to go off to college. While attempting to score alcohol for a party with help from a fake ID-toting friend, the guys' evening takes a turn into chaotic territory.",33.436092,2007-08-17,113.0,Released,Superbad,7.0,2100,"['21007', '39995', '54691', '19278', '19274']",Greg Mottola,key1412 key6270 key6517 key162914 gen35 act21007 act39995 act54691 act19278 act19274  gregmottola,6.58
"[27, 28, 53, 878]",679,"[803, 1603, 1826, 2345, 3385]","When Ripley's lifepod is found by a salvage crew over 50 years later, she finds that terra-formers are on the very planet they found the alien species. When the company sends a family of colonists out to investigate her story, all contact is lost with the planet and colonists. They enlist Ripley and the colonial marines to return and search for answers.",67.66094,1986-07-18,137.0,Released,Aliens,7.7,3220,"['10205', '2712', '1736', '781', '2714']",James Cameron,key803 key1603 key1826 key2345 key3385 gen27 gen28 gen53 gen878 act10205 act2712 act1736 act781 act2714  jamescameron,7.11
"[35, 10402, 10749]",114150,"[271, 1253, 3616, 5248, 6027]","College student Beca knows she does not want to be part of a clique, but that's exactly where she finds herself after arriving at her new school. Thrust in among mean gals, nice gals and just plain weird gals, Beca finds that the only thing they have in common is how well they sing together. She takes the women of the group out of their comfort zone of traditional arrangements and into a world of amazing harmonic combinations in a fight to the top of college music competitions.",32.746486,2012-09-28,112.0,Released,Pitch Perfect,7.3,2247,"['84223', '73128', '29221', '221098', '221581']",Jason Moore,key271 key1253 key3616 key5248 key6027 gen35 gen10402 gen10749 act84223 act73128 act29221 act221098 act221581  jasonmoore,6.76
[18],207,"[30, 490, 496, 497, 1992]","At an elite, old-fashioned boarding school in New England, a passionate English teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of the stern headmaster.",55.458584,1989-06-02,129.0,Released,Dead Poets Society,8.1,2705,"['2157', '569', '2692', '2693', '2694']",Peter Weir,key30 key490 key496 key497 key1992 gen18 act2157 act569 act2692 act2693 act2694  peterweir,7.29
[35],8467,"[1420, 2669, 5303, 6241, 8126]","Lloyd and Harry are two men whose stupidity is really indescribable. When Mary, a beautiful woman, loses an important suitcase with money before she leaves for Aspen, the two friends (who have found the suitcase) decide to return it to her. After some ""adventures"" they finally get to Aspen where, using the lost money they live it up and fight for Mary's heart.",35.777067,1994-12-16,107.0,Released,Dumb and Dumber,6.5,1859,"['206', '8447', '34485', '8437', '5170']",Bobby Farrelly,key1420 key2669 key5303 key6241 key8126 gen35 act206 act8447 act34485 act8437 act5170  bobbyfarrelly,6.3
"[14, 18, 10752]",1417,"[514, 836, 964, 2095, 2710]","Living with her tyrannical stepfather in a new home with her pregnant mother, 10-year-old Ofelia feels alone until she explores a decaying labyrinth guarded by a mysterious faun who claims to know her destiny. If she wishes to return to her real father, Ofelia must complete three terrifying tasks.",90.809408,2006-05-27,118.0,Released,Pan's Labyrinth,7.6,3041,"['16970', '16971', '16972', '17005', '17006']",Guillermo Del Toro,key514 key836 key964 key2095 key2710 gen14 gen18 gen10752 act16970 act16971 act16972 act17005 act17006  guillermodeltoro,7.03
"[80, 28, 35]",4638,"[5331, 5638, 6149, 9104, 9826]","Top London cop, PC Nicholas Angel is good. Too good.  To stop the rest of his team from looking bad, he is reassigned to the quiet town of Sandford, paired with simple country cop, and everything seems quiet until two actors are found decapitated. It is addressed as an accident, but Angel isn't going to accept that, especially when more and more people turn up dead.",38.623178,2007-02-14,121.0,Released,Hot Fuzz,7.4,2199,"['11108', '11109', '388', '14887', '28847']",Edgar Wright,key5331 key5638 key6149 key9104 key9826 gen80 gen28 gen35 act11108 act11109 act388 act14887 act28847  edgarwright,6.8
