genres,id,keywords,overview,popularity,release_date,runtime,status,title,vote_average,vote_count,actors,director,metadata_soup,weight_rating
"[878, 18, 10749]",38,"[563, 802, 931, 1453, 1566, 1604, 5625, 9673, 10937, 12400, 14534, 34265, 157171, 204374, 224279]","Joel Barish, heartbroken that his girlfriend underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realises that he still loves her, and may be too late to correct his mistake.",56.481487,2004-03-19,108.0,Released,Eternal Sunshine of the Spotless Mind,7.9,3652,"['206', '204', '205', '103', '109', '207', '209', '212', '77013', '130840']",Michel Gondry,key563 key802 key931 key1453 key1566 key1604 key5625 key9673 key10937 key12400 key14534 key34265 key157171 key204374 key224279 gen878 gen18 gen10749 act206 act204 act205 act103 act109 act207 act209 act212 act77013 act130840  michelgondry,7.29
"[9648, 12, 80]",328387,"[818, 1576, 11615, 12361, 13130, 14512, 18249, 186846, 201871, 212562, 223438, 229980, 235098]","Industrious high school senior, Vee Delmonico, has had it with living life on the sidelines. When pressured by friends to join the popular online game Nerve, Vee decides to sign up for just one dare in what seems like harmless fun. But as she finds herself caught up in the thrill of the adrenaline-fueled competition partnered with a mysterious stranger, the game begins to take a sinister turn with increasingly dangerous acts, leading her into a high stakes finale that will determine her entire future.",62.933899,2016-07-27,96.0,Released,Nerve,7.1,2181,"['34847', '54697', '71815', '148096', '3196', '1443708', '1276759', '62646', '1034197', '1560243']",Henry Joost,key818 key1576 key11615 key12361 key13130 key14512 key18249 key186846 key201871 key212562 key223438 key229980 key235098 gen9648 gen12 gen80 act34847 act54697 act71815 act148096 act3196 act1443708 act1276759 act62646 act1034197 act1560243  henryjoost,6.64
"[18, 27, 53]",539,"[612, 1443, 1859, 1879, 2217, 2669, 10594, 11677, 13092, 13112, 14604, 155790, 233450]","When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life, she ends up at the notorious Bates Motel, where manager Norman Bates cares for his housebound mother. The place seems quirky, but fine… until Marion decides to take a shower.",93.067866,1960-06-16,109.0,Released,Psycho,8.2,2320,"['7301', '7303', '7304', '7302', '1936', '53010', '14063', '78902', '12500', '3641']",Alfred Hitchcock,key612 key1443 key1859 key1879 key2217 key2669 key10594 key11677 key13092 key13112 key14604 key155790 key233450 gen18 gen27 gen53 act7301 act7303 act7304 act7302 act1936 act53010 act14063 act78902 act12500 act3641  alfredhitchcock,7.27
"[12, 18]",5915,"[255, 970, 1890, 2630, 2796, 3593, 5565, 9672, 9772, 9880, 189092]","The true story of top student and athlete, Christopher McCandless, who after graduating from Emory University in 1992, abandoned his possessions, gave his entire $24,000 savings account to charity and hitchhiked to Alaska to live in the wilderness.",43.644978,2007-09-11,148.0,Released,Into the Wild,7.8,3045,"['46593', '4726', '227', '20089', '46594', '2229', '4937', '37917', '11066', '20258']",Sean Penn,key255 key970 key1890 key2630 key2796 key3593 key5565 key9672 key9772 key9880 key189092 gen12 gen18 act46593 act4726 act227 act20089 act46594 act2229 act4937 act37917 act11066 act20258  seanpenn,7.16
"[12, 14, 16]",128,"[1721, 1994, 3787, 5274, 5275, 5276, 5277, 6054, 7376, 10842, 210024]","Ashitaka, a prince of the disappearing Ainu tribe, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.",60.732738,1997-07-12,134.0,Released,Princess Mononoke,8.2,1983,"['622', '20330', '20331', '20332', '20333', '20334', '613', '20335', '20336', '20337']",Hayao Miyazaki,key1721 key1994 key3787 key5274 key5275 key5276 key5277 key6054 key7376 key10842 key210024 gen12 gen14 gen16 act622 act20330 act20331 act20332 act20333 act20334 act613 act20335 act20336 act20337  hayaomiyazaki,7.18
"[27, 53]",694,"[612, 1533, 1611, 1981, 2158, 3458, 3598, 6262, 9957, 10241, 10629, 10794, 13028, 33457, 190107, 198471]","Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within.",78.699993,1980-05-22,144.0,Released,The Shining,8.1,3757,"['514', '10409', '10410', '7077', '10411', '694', '592', '10412', '16504', '72742']",Stanley Kubrick,key612 key1533 key1611 key1981 key2158 key3458 key3598 key6262 key9957 key10241 key10629 key10794 key13028 key33457 key190107 key198471 gen27 gen53 act514 act10409 act10410 act7077 act10411 act694 act592 act10412 act16504 act72742  stanleykubrick,7.44
"[12, 35, 878, 10751]",105,"[389, 830, 949, 951, 952, 953, 955, 999, 1436, 1743, 4379, 4776, 9104, 9789, 10125, 11860, 18425, 40850, 186189, 187376, 187710, 189449, 206687, 206715, 206720, 206735, 206736, 206737, 206738]","Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.",76.603233,1985-07-03,116.0,Released,Back to the Future,8.0,6079,"['521', '1062', '1063', '1064', '1065', '1066', '1067', '1068', '1069', '1070']",Robert Zemeckis,key389 key830 key949 key951 key952 key953 key955 key999 key1436 key1743 key4379 key4776 key9104 key9789 key10125 key11860 key18425 key40850 key186189 key187376 key187710 key189449 key206687 key206715 key206720 key206735 key206736 key206737 key206738 gen12 gen35 gen878 gen10751 act521 act1062 act1063 act1064 act1065 act1066 act1067 act1068 act1069 act1070  robertzemeckis,7.56
"[14, 12, 16, 10751]",129,"[616, 970, 2343, 2640, 3762, 3787, 4652, 4931, 5280, 6016, 13008, 155582, 196509, 207695, 210024]",A ten year old girl who wanders away from her parents along a path that leads to a world ruled by strange and unusual monster-like animals. Her parents have been changed into pigs along with others inside a bathhouse full of these creatures. Will she ever see the world how it once was?,118.968562,2001-07-20,125.0,Released,Spirited Away,8.3,3840,"['19587', '19588', '19589', '19590', '19591', '19592', '19594', '40450', '554423', '20334']",Hayao Miyazaki,key616 key970 key2343 key2640 key3762 key3787 key4652 key4931 key5280 key6016 key13008 key155582 key196509 key207695 key210024 gen14 gen12 gen16 gen10751 act19587 act19588 act19589 act19590 act19591 act19592 act19594 act40450 act554423 act20334  hayaomiyazaki,7.58
[35],195589,"[567, 1009, 8508, 18035, 157632, 171400, 183896, 193674]",A couple with a newborn baby face unexpected difficulties after they are forced to live next to a fraternity house.,36.471231,2014-05-08,96.0,Released,Neighbors,6.2,2713,"['19274', '29222', '9827', '54697', '198150', '54691', '54708', '934243', '104561', '500427']",Nicholas Stoller,key567 key1009 key8508 key18035 key157632 key171400 key183896 key193674 gen35 act19274 act29222 act9827 act54697 act198150 act54691 act54708 act934243 act104561 act500427  nicholasstoller,6.16
"[10749, 35, 80, 14]",854,"[851, 974, 2422, 6348, 9903, 156257, 179101]","When timid bank clerk Stanley Ipkiss discovers a magical mask containing the spirit of the Norse god Loki, his entire life changes. While wearing the mask, Ipkiss becomes a supernatural playboy exuding charm and confidence which allows him to catch the eye of local nightclub singer Tina Carlyle. Unfortunately, under the mask's influence, Ipkiss also robs a bank, which angers junior crime lord Dorian Tyrell, whose goons get blamed for the heist.",85.30318,1994-07-29,101.0,Released,The Mask,6.6,2472,"['206', '6941', '42168', '53400', '53401', '20899', '11803', '1219', '53402', '53403']",Chuck Russell,key851 key974 key2422 key6348 key9903 key156257 key179101 gen10749 gen35 gen80 gen14 act206 act6941 act42168 act53400 act53401 act20899 act11803 act1219 act53402 act53403  chuckrussell,6.38
"[878, 28, 12, 53]",106,"[1291, 1297, 9951, 10333, 14915, 15248, 209714]","Dutch and his group of commandos are hired by the CIA to rescue downed airmen from guerillas in a Central American jungle. The mission goes well but as they return they find that something is hunting them. Nearly invisible, it blends in with the forest, taking trophies from the bodies of its victims as it goes along. Occasionally seeing through its eyes, the audience sees it is an intelligent alien hunter, hunting them for sport, killing them off one at a time.",50.009408,1987-06-11,107.0,Released,Predator,7.3,2093,"['1100', '1101', '1102', '1103', '1104', '1105', '1106', '1107', '1108', '1109']",John Mctiernan,key1291 key1297 key9951 key10333 key14915 key15248 key209714 gen878 gen28 gen12 gen53 act1100 act1101 act1102 act1103 act1104 act1105 act1106 act1107 act1108 act1109  johnmctiernan,6.73
[35],10625,"[5248, 6270, 11860, 12392, 13130, 15402, 18453, 155722, 189964, 190141]","Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.",36.423717,2004-04-30,97.0,Released,Mean Girls,6.9,2320,"['49265', '53714', '51857', '86267', '56322', '56323', '22082', '51988', '71070', '76996']",Mark Waters,key5248 key6270 key11860 key12392 key13130 key15402 key18453 key155722 key189964 key190141 gen35 act49265 act53714 act51857 act86267 act56322 act56323 act22082 act51988 act71070 act76996  markwaters,6.54
"[18, 35]",194662,"[8764, 9715, 11440, 14512, 14531, 156028, 207716]","A fading actor best known for his portrayal of a popular superhero attempts to mount a comeback by appearing in a Broadway play. As opening night approaches, his attempts to become more altruistic, rebuild his career, and reconnect with friends and family prove more difficult than expected.",89.811154,2014-08-27,119.0,Released,Birdman,7.4,4535,"['2232', '54693', '58225', '3489', '819', '1099876', '1502376', '155222', '127558', '122551']",Alejandro González Iñárritu,key8764 key9715 key11440 key14512 key14531 key156028 key207716 gen18 gen35 act2232 act54693 act58225 act3489 act819 act1099876 act1502376 act155222 act127558 act122551  alejandrogonzáleziñárritu,7.02
"[12, 18, 53]",44115,"[1262, 2300, 4414, 5303, 6511, 8122, 8624, 9672, 10084, 10349, 10685, 10984, 18029, 159880, 175428, 187844, 201712, 201713, 201715, 212412]",The true story of mountain climber Aron Ralston's remarkable adventure to save himself after a fallen boulder crashes on his arm and traps him in an isolated canyon in Utah.,52.464877,2010-11-05,94.0,Released,127 Hours,7.0,2606,"['17051', '51072', '20354', '11291', '51988', '20879', '4515', '142182', '142183', '60467']",Danny Boyle,key1262 key2300 key4414 key5303 key6511 key8122 key8624 key9672 key10084 key10349 key10685 key10984 key18029 key159880 key175428 key187844 key201712 key201713 key201715 key212412 gen12 gen18 gen53 act17051 act51072 act20354 act11291 act51988 act20879 act4515 act142182 act142183 act60467  dannyboyle,6.62
[35],8363,"[1412, 6270, 6517, 162914]","High school best buddies are facing separation anxiety as they prepare to go off to college. While attempting to score alcohol for a party with help from a fake ID-toting friend, the guys' evening takes a turn into chaotic territory.",33.436092,2007-08-17,113.0,Released,Superbad,7.0,2100,"['21007', '39995', '54691', '19278', '19274', '54692', '54693', '53208', '21131', '18472']",Greg Mottola,key1412 key6270 key6517 key162914 gen35 act21007 act39995 act54691 act19278 act19274 act54692 act54693 act53208 act21131 act18472  gregmottola,6.58
"[27, 28, 53, 878]",679,"[803, 1603, 1826, 2345, 3385, 3387, 3388, 3389, 3591, 3801, 4090, 9951, 226177]","When Ripley's lifepod is found by a salvage crew over 50 years later, she finds that terra-formers are on the very planet they found the alien species. When the company sends a family of colonists out to investigate her story, all contact is lost with the planet and colonists. They enlist Ripley and the colonial marines to return and search for answers.",67.66094,1986-07-18,137.0,Released,Aliens,7.7,3220,"['10205', '2712', '1736', '781', '2714', '10206', '2053', '10207', '3981', '10208']",James Cameron,key803 key1603 key1826 key2345 key3385 key3387 key3388 key3389 key3591 key3801 key4090 key9951 key226177 gen27 gen28 gen53 gen878 act10205 act2712 act1736 act781 act2714 act10206 act2053 act10207 act3981 act10208  jamescameron,7.11
"[35, 10402, 10749]",114150,"[271, 1253, 3616, 5248, 6027, 10079, 10556, 33928, 155939, 167768, 177972, 186117, 186120, 186125, 186136, 186147, 206298, 209838]","College student Beca knows she does not want to be part of a clique, but that's exactly where she finds herself after arriving at her new school. Thrust in among mean gals, nice gals and just plain weird gals, Beca finds that the only thing they have in common is how well they sing together. She takes the women of the group out of their comfort zone of traditional arrangements and into a world of amazing harmonic combinations in a fight to the top of college music competitions.",32.746486,2012-09-28,112.0,Released,Pitch Perfect,7.3,2247,"['84223', '73128', '29221', '221098', '221581', '1107296', '212604', '999790', '1072572', '1107297']",Jason Moore,key271 key1253 key3616 key5248 key6027 key10079 key10556 key33928 key155939 key167768 key177972 key186117 key186120 key186125 key186136 key186147 key206298 key209838 gen35 gen10402 gen10749 act84223 act73128 act29221 act221098 act221581 act1107296 act212604 act999790 act1072572 act1107297  jasonmoore,6.76
[18],207,"[30, 490, 496, 497, 1992, 2132, 6054, 226128]","At an elite, old-fashioned boarding school in New England, a passionate English teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of the stern headmaster.",55.458584,1989-06-02,129.0,Released,Dead Poets Society,8.1,2705,"['2157', '569', '2692', '2693', '2694', '2695', '2696', '2697', '2698', '2115']",Peter Weir,key30 key490 key496 key497 key1992 key2132 key6054 key226128 gen18 act2157 act569 act2692 act2693 act2694 act2695 act2696 act2697 act2698 act2115  peterweir,7.29
[35],8467,"[1420, 2669, 5303, 6241, 8126, 9864, 11333, 14819, 15009, 18326, 159574, 160962, 167310, 167584, 167591, 167598, 167608, 167615, 167617, 167619, 215404]","Lloyd and Harry are two men whose stupidity is really indescribable. When Mary, a beautiful woman, loses an important suitcase with money before she leaves for Aspen, the two friends (who have found the suitcase) decide to return it to her. After some ""adventures"" they finally get to Aspen where, using the lost money they live it up and fight for Mary's heart.",35.777067,1994-12-16,107.0,Released,Dumb and Dumber,6.5,1859,"['206', '8447', '34485', '8437', '5170', '76131', '7867', '65020', '77547', '184180']",Bobby Farrelly,key1420 key2669 key5303 key6241 key8126 key9864 key11333 key14819 key15009 key18326 key159574 key160962 key167310 key167584 key167591 key167598 key167608 key167615 key167617 key167619 key215404 gen35 act206 act8447 act34485 act8437 act5170 act76131 act7867 act65020 act77547 act184180  bobbyfarrelly,6.3
"[14, 18, 10752]",1417,"[514, 836, 964, 2095, 2710, 3205, 5882, 6092, 7376, 9673, 9720, 13084, 18028, 18129, 207003]","Living with her tyrannical stepfather in a new home with her pregnant mother, 10-year-old Ofelia feels alone until she explores a decaying labyrinth guarded by a mysterious faun who claims to know her destiny. If she wishes to return to her real father, Ofelia must complete three terrifying tasks.",90.809408,2006-05-27,118.0,Released,Pan's Labyrinth,7.6,3041,"['16970', '16971', '16972', '17005', '17006', '3813', '17007', '592709', '25219', '31422']",Guillermo Del Toro,key514 key836 key964 key2095 key2710 key3205 key5882 key6092 key7376 key9673 key9720 key13084 key18028 key18129 key207003 gen14 gen18 gen10752 act16970 act16971 act16972 act17005 act17006 act3813 act17007 act592709 act25219 act31422  guillermodeltoro,7.03
"[80, 28, 35]",4638,"[5331, 5638, 6149, 9104, 9826, 10410, 12371, 167268, 167284, 207819]","Top London cop, PC Nicholas Angel is good. Too good.  To stop the rest of his team from looking bad, he is reassigned to the quiet town of Sandford, paired with simple country cop, and everything seems quiet until two actors are found decapitated. It is addressed as an accident, but Angel isn't going to accept that, especially when more and more people turn up dead.",38.623178,2007-02-14,121.0,Released,Hot Fuzz,7.4,2199,"['11108', '11109', '388', '14887', '28847', '39185', '39187', '39186', '24265', '10669']",Edgar Wright,key5331 key5638 key6149 key9104 key9826 key10410 key12371 key167268 key167284 key207819 gen80 gen28 gen35 act11108 act11109 act388 act14887 act28847 act39185 act39187 act39186 act24265 act10669  edgarwright,6.8
"[35, 10751]",771,"[65, 1437, 14903, 15075, 163841, 169826, 169829, 169850, 207317, 208349]","Eight-year-old Kevin McCallister makes the most of the situation after his family unwittingly leaves him behind when they go on Christmas vacation. But when a pair of bungling burglars set their sights on Kevin's house, the plucky kid stands ready to defend his territory. By planting booby traps galore, adorably mischievous Kevin stands his ground as his frantic mother attempts to race home before.",2.186927,1990-11-09,103.0,Released,Home Alone,7.1,2414,"['11510', '4517', '11511', '11512', '11514', '66288', '11516', '945734', '11518', '11515']",Chris Columbus,key65 key1437 key14903 key15075 key163841 key169826 key169829 key169850 key207317 key208349 gen35 gen10751 act11510 act4517 act11511 act11512 act11514 act66288 act11516 act945734 act11518 act11515  chriscolumbus,6.66
[18],14,"[255, 293, 596, 1599, 1862, 2201, 2249, 2389, 2483, 2559, 2918, 8201, 9957, 10123, 10532, 10683, 10776, 33611, 166123, 224279, 229299]","Lester Burnham, a depressed suburban father in a mid-life crisis, decides to turn his hectic life around after developing an infatuation with his daughter's attractive friend.",80.878605,1999-09-15,122.0,Released,American Beauty,7.9,3313,"['1979', '516', '2155', '8210', '8211', '2955', '2154', '8212', '19', '8213']",Sam Mendes,key255 key293 key596 key1599 key1862 key2201 key2249 key2389 key2483 key2559 key2918 key8201 key9957 key10123 key10532 key10683 key10776 key33611 key166123 key224279 key229299 gen18 act1979 act516 act2155 act8210 act8211 act2955 act2154 act8212 act19 act8213  sammendes,7.25
"[18, 36]",45269,"[1025, 2135, 2471, 4305, 4833, 6001, 6038, 9920, 10201]","The King's Speech tells the story of the man who became King George VI, the father of Queen Elizabeth II. After his brother abdicates, George ('Bertie') reluctantly assumes the throne. Plagued by a dreaded stutter and considered unfit to be king, Bertie engages the help of an unorthodox speech therapist named Lionel Logue. Through a set of unexpected techniques, and as a result of an unlikely friendship, Bertie is able to find his voice and boldly lead the country into war.",54.053576,2010-09-06,118.0,Released,The King's Speech,7.6,2752,"['5472', '118', '1283', '529', '9191', '5658', '49971', '937', '548169', '224878']",Tom Hooper,key1025 key2135 key2471 key4305 key4833 key6001 key6038 key9920 key10201 gen18 gen36 act5472 act118 act1283 act529 act9191 act5658 act49971 act937 act548169 act224878  tomhooper,6.99
"[36, 18, 53, 10752]",205596,"[237, 392, 1956, 2303, 5565, 208394, 208395]","Based on the real life story of legendary cryptanalyst Alan Turing, the film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain's top-secret Government Code and Cypher School at Bletchley Park, during the darkest days of World War II.",145.364591,2014-11-14,113.0,Released,The Imitation Game,8.0,5723,"['71580', '116', '1247', '139549', '85718', '213394', '4391', '2983', '1362119', '43034']",Morten Tyldum,key237 key392 key1956 key2303 key5565 key208394 key208395 gen36 gen18 gen53 gen10752 act71580 act116 act1247 act139549 act85718 act213394 act4391 act2983 act1362119 act43034  mortentyldum,7.53
"[18, 10749]",266856,"[1157, 5565, 8012, 14641, 190947, 196751, 209063, 229893]","The Theory of Everything is the extraordinary story of one of the world’s greatest living minds, the renowned astrophysicist Stephen Hawking, who falls deeply in love with fellow Cambridge student Jane Wilde.",61.182331,2014-11-26,123.0,Released,The Theory of Everything,7.8,3311,"['37632', '72855', '23458', '1639', '16358', '11207', '76944', '205258', '1361963', '1387383']",James Marsh,key1157 key5565 key8012 key14641 key190947 key196751 key209063 key229893 gen18 gen10749 act37632 act72855 act23458 act1639 act16358 act11207 act76944 act205258 act1361963 act1387383  jamesmarsh,7.19
"[18, 28, 53, 80]",64690,"[5956, 8636, 10183, 11148, 14687, 14819, 15483, 47021, 154892, 159700, 167352, 181324, 226754, 234367]",A Hollywood stunt performer who moonlights as a wheelman for criminals discovers that a contract has been put on him after a heist gone wrong.,49.294864,2011-08-06,100.0,Released,Drive,7.4,3725,"['30614', '36662', '17419', '13', '25072', '110014', '2372', '972270', '51303', '37156']",Nicolas Winding Refn,key5956 key8636 key10183 key11148 key14687 key14819 key15483 key47021 key154892 key159700 key167352 key181324 key226754 key234367 gen18 gen28 gen53 gen80 act30614 act36662 act17419 act13 act25072 act110014 act2372 act972270 act51303 act37156  nicolaswindingrefn,6.97
"[35, 80]",115,"[418, 419, 420, 422, 1337, 1541, 1786, 1930, 5498, 10776, 12670, 33626, 155291, 160846, 163045, 167556, 198673, 200646, 219881]","Jeffrey ""The Dude"" Lebowski, a Los Angeles slacker who only wants to bowl and drink white Russians, is mistaken for another Jeffrey Lebowski, a wheelchair-bound millionaire, and finds himself dragged into a strange series of events involving nihilists, adult film producers, ferrets, errant toes, and large sums of money.",49.230089,1998-03-06,117.0,Released,The Big Lebowski,7.8,2926,"['1229', '1230', '1231', '884', '1233', '1232', '1241', '1234', '16431', '856']",Joel Coen,key418 key419 key420 key422 key1337 key1541 key1786 key1930 key5498 key10776 key12670 key33626 key155291 key160846 key163045 key167556 key198673 key200646 key219881 gen35 gen80 act1229 act1230 act1231 act884 act1233 act1232 act1241 act1234 act16431 act856  joelcoen,7.14
"[10749, 14, 18, 35]",137,"[563, 901, 902, 903, 904, 905, 1442, 1521, 10854, 34117, 181324, 220046]","A narcissistic TV weatherman, along with his attractive-but-distant producer and mawkish cameraman, is sent to report on Groundhog Day in the small town of Punxsutawney, where he finds himself repeating the same day over and over.",52.744331,1993-02-11,101.0,Released,Groundhog Day,7.4,2301,"['1532', '1533', '1534', '537', '1535', '1537', '1538', '1539', '1540', '1542']",Harold Ramis,key563 key901 key902 key903 key904 key905 key1442 key1521 key10854 key34117 key181324 key220046 gen10749 gen14 gen18 gen35 act1532 act1533 act1534 act537 act1535 act1537 act1538 act1539 act1540 act1542  haroldramis,6.82
"[18, 10749]",12405,"[100, 958, 1332, 3301, 4325, 13014, 179431]","Jamal Malik is an impoverished Indian teen who becomes a contestant on the Hindi version of ‘Who Wants to Be a Millionaire?’ but, after he wins, he is suspected of cheating.",59.258969,2008-05-12,120.0,Released,Slumdog Millionaire,7.6,2827,"['76788', '76792', '72118', '72119', '76789', '76790', '76793', '76791', '1120194', '85456']",Danny Boyle,key100 key958 key1332 key3301 key4325 key13014 key179431 gen18 gen10749 act76788 act76792 act72118 act72119 act76789 act76790 act76793 act76791 act1120194 act85456  dannyboyle,7.0
"[18, 53]",44214,"[246, 271, 572, 733, 1523, 2340, 6255, 9937, 10551, 14512, 34265, 41329, 41410, 173646, 187256, 191564]","A ballet dancer wins the lead in ""Swan Lake"" and is perfect for the role of the delicate White Swan - Princess Odette - but slowly loses her mind as she becomes more and more like Odile, the Black Swan.",91.285683,2010-12-02,108.0,Released,Black Swan,7.3,4430,"['524', '18973', '1925', '10767', '1920', '970088', '140407', '43443', '90755', '60898']",Darren Aronofsky,key246 key271 key572 key733 key1523 key2340 key6255 key9937 key10551 key14512 key34265 key41329 key41410 key173646 key187256 key191564 gen18 gen53 act524 act18973 act1925 act10767 act1920 act970088 act140407 act43443 act90755 act60898  darrenaronofsky,6.94
"[18, 80]",240,"[700, 701, 1950, 4232, 6049, 9748, 10391, 10909, 11221, 156024, 158261, 187788]","In the continuing saga of the Corleone crime family, a young Vito Corleone grows up in Sicily and in 1910s New York. In the 1950s, Michael Corleone attempts to expand the family business into Las Vegas, Hollywood and Cuba.",105.792936,1974-12-20,200.0,Released,The Godfather: Part II,8.3,3338,"['1158', '3087', '3092', '380', '3096', '3094', '3171', '3172', '3173', '3174']",Francis Ford Coppola,key700 key701 key1950 key4232 key6049 key9748 key10391 key10909 key11221 key156024 key158261 key187788 gen18 gen80 act1158 act3087 act3092 act380 act3096 act3094 act3171 act3172 act3173 act3174  francisfordcoppola,7.51
"[878, 53]",1954,"[1453, 2362, 2583, 4379, 187844]","A young man struggles to access sublimated childhood memories. He finds a technique that allows him to travel back into the past, to occupy his childhood body and change history. However, he soon finds that every change he makes has unexpected consequences.",73.307513,2004-01-22,113.0,Released,The Butterfly Effect,7.3,2060,"['18976', '4766', '20189', '20220', '10128', '7036', '33235', '824', '20221', '85140']",Eric Bress,key1453 key2362 key2583 key4379 key187844 gen878 gen53 act18976 act4766 act20189 act20220 act10128 act7036 act33235 act824 act20221 act85140  ericbress,6.73
"[18, 878]",264660,"[246, 310, 1448, 1533, 1576, 2887, 6054, 9758, 10124, 14544, 14755, 159433, 161219, 181324, 186523, 212737, 214820, 227497, 233005]","Caleb, a 26 year old coder at the world's largest internet company, wins a competition to spend a week at a private mountain retreat belonging to Nathan, the reclusive CEO of the company. But when Caleb arrives at the remote location he finds that he will have to participate in a strange and fascinating experiment in which he must interact with the world's first true artificial intelligence, housed in the body of a beautiful robot girl.",95.130041,2015-01-21,108.0,Released,Ex Machina,7.6,4737,"['93210', '227454', '25072', '1457238', '17199', '1457239', '1394342', '1457240', '1457241', '1394348']",Alex Garland,key246 key310 key1448 key1533 key1576 key2887 key6054 key9758 key10124 key14544 key14755 key159433 key161219 key181324 key186523 key212737 key214820 key227497 key233005 gen18 gen878 act93210 act227454 act25072 act1457238 act17199 act1457239 act1394342 act1457240 act1457241 act1394348  alexgarland,7.18
"[18, 53]",264644,"[818, 1337, 1533, 1930, 2883, 9229, 10685, 11612, 15162, 15381, 157499, 221604, 221605]",Jack is a young boy of 5 years old who has lived all his life in one room. He believes everything within it are the only real things in the world. But what will happen when his Ma suddenly tells him that there are other things outside of Room?,66.11334,2015-10-16,117.0,Released,Room,8.1,2757,"['60073', '1277188', '11148', '144160', '3905', '64712', '1232769', '86237', '59214', '19957']",Lenny Abrahamson,key818 key1337 key1533 key1930 key2883 key9229 key10685 key11612 key15162 key15381 key157499 key221604 key221605 gen18 gen53 act60073 act1277188 act11148 act144160 act3905 act64712 act1232769 act86237 act59214 act19957  lennyabrahamson,7.3
"[18, 10749]",84892,"[367, 1328, 2398, 5091, 10519, 10683, 18068, 33910, 157303, 158199, 158968, 160500, 163037, 180861, 223438]","A coming-of-age story based on the best-selling novel by Stephen Chbosky, which follows 15-year-old freshman Charlie, an endearing and naive outsider who is taken under the wings of two seniors. A moving tale of love, loss, fear and hope - and the unforgettable friends that help us through life.",43.444135,2012-09-20,102.0,Released,The Perks of Being a Wallflower,7.7,2968,"['33235', '10990', '132157', '22226', '19961', '52404', '1053419', '27104', '61114', '3234']",Stephen Chbosky,key367 key1328 key2398 key5091 key10519 key10683 key18068 key33910 key157303 key158199 key158968 key160500 key163037 key180861 key223438 gen18 gen10749 act33235 act10990 act132157 act22226 act19961 act52404 act1053419 act27104 act61114 act3234  stephenchbosky,7.08
"[18, 27, 53]",9552,"[2626, 3649, 3684, 5569, 5950, 9712, 9754, 10093, 10112, 10138, 11627, 14659, 15001, 18402, 179564, 179567, 198435]","12-year-old Regan MacNeil begins to adapt an explicit new personality as strange events befall the local area of Georgetown. Her mother becomes torn between science and superstition in a desperate bid to save her daughter, and ultimately turns to her last hope: Father Damien Karras, a troubled priest who is struggling with his own faith.",47.584643,1973-12-26,122.0,Released,The Exorcist,7.5,2005,"['37366', '2201', '9560', '21736', '5248', '57921', '65433', '14016', '79732', '71732']",William Friedkin,key2626 key3649 key3684 key5569 key5950 key9712 key9754 key10093 key10112 key10138 key11627 key14659 key15001 key18402 key179564 key179567 key198435 gen18 gen27 gen53 act37366 act2201 act9560 act21736 act5248 act57921 act65433 act14016 act79732 act71732  williamfriedkin,6.83
"[27, 53, 12]",578,"[1495, 1913, 2069, 2580, 2993, 2996, 3737, 11280, 15097, 15098, 223059]","An insatiable great white shark terrorizes the townspeople of Amity Island, The police chief, an oceanographer and a grizzled shark hunter seek to destroy the bloodthirsty beast.",50.152327,1975-06-18,124.0,Released,Jaws,7.5,2542,"['6355', '8606', '3037', '8607', '8608', '8555', '8609', '8610', '5286', '8611']",Steven Spielberg,key1495 key1913 key2069 key2580 key2993 key2996 key3737 key11280 key15097 key15098 key223059 gen27 gen53 gen12 act6355 act8606 act3037 act8607 act8608 act8555 act8609 act8610 act5286 act8611  stevenspielberg,6.91
"[35, 10749]",2105,"[3687, 6139, 10683, 13130, 33910, 44447, 155722, 156777, 160140, 167310, 178649, 208445, 215404, 226226]","At a high-school party, four friends find that losing their collective virginity isn't as easy as they had thought. But they still believe that they need to do so before college. To motivate themselves, they enter a pact to all ""score."" by their senior prom.",60.767168,1999-07-09,95.0,Released,American Pie,6.4,2296,"['21593', '21594', '21403', '21595', '21596', '1234', '52480', '57599', '26510', '10871']",Chris Weitz,key3687 key6139 key10683 key13130 key33910 key44447 key155722 key156777 key160140 key167310 key178649 key208445 key215404 key226226 gen35 gen10749 act21593 act21594 act21403 act21595 act21596 act1234 act52480 act57599 act26510 act10871  chrisweitz,6.26
